0.074760
0.054184
0.046639
0.047325
0.052126
0.048011
0.057613
0.072016
0.067901
0.039781
0.041152
0.056241
0.036351
0.041838
0.043896
0.041152
0.040466
0.041152
0.053498
0.043896
